trigger_name|t90    |t90_error|t90_start|ra        |dec      |error_radius|lii     |bii     |fluence  |fluence_error|flux_64  |flux_64_error|flux_64_time
bn110529262 | 45.825|    1.810|    0.256|11 30 24.0| 08 47 24|      2.1000|252.8929| 63.4831|6.7793E-6|    4.3119E-8|  18.5053|       1.6463|       4.416
bn110529811 | 34.816|    4.636|   -2.560|22 42 28.8| 01 51 36|      4.8200| 70.7849|-47.5255|3.3297E-6|    2.9844E-8|   3.6555|       0.8528|       2.624
bn110531448 | 38.656|    2.360|   -4.864|12 42 02.4| 11 51 00|     11.0600|294.2625| 74.5633|2.2947E-6|    2.5197E-8|   3.7882|       1.0504|      -1.408
bn110601681 | 52.206|   13.350|    0.003|20 42 50.4| 11 28 48|      3.0000| 56.9378|-18.4636|1.2371E-5|    1.2988E-7|   4.7676|       0.8782|       1.392
bn110605183 | 82.689|    3.083|    1.536|00 59 48.0| 52 27 36|      1.0000|124.2268|-10.3907|1.9252E-5|    5.5931E-8|  10.0433|       1.5123|       5.184
bn110605780 |  1.536|    1.056|   -0.256|16 08 21.6|-03 08 24|     10.1300|  8.3413| 33.7333|4.3852E-7|    2.1171E-8|   5.0440|       0.9942|       0.704
bn110609185 |  9.984|    4.471|   -3.328|21 51 19.2| 44 35 24|     12.7200| 92.4018| -7.3438|5.0531E-7|    3.4466E-8|   3.5205|       1.0757|       0.512
bn110609425 | 33.024|    2.896|   -6.656|21 10 31.2|-38 09 36|      4.7100|  4.7943|-42.9075|2.3535E-6|    4.2323E-8|   4.7228|       1.0917|       5.888
bn110610640 | 43.521|    2.862|   -5.632|20 32 43.0| 74 49 30|      0.0005|108.3564| 19.9043|8.0237E-6|    6.1467E-8|   7.8664|       1.1046|      34.560
bn110613631 | 40.193|    3.874|   -0.256|22 27 26.4|-03 28 12|      2.7900| 61.1146|-48.2708| 3.256E-6|    3.7333E-8|   4.4083|       1.3679|      35.136
bn110616648 | 12.544|    2.611|   -4.608|18 17 48.0|-34 01 12|     11.9600|358.9245| -8.4667|1.2947E-6|    5.0912E-8|   6.5230|       1.7906|      -2.688
bn110618366 |163.843|   11.406|   -3.072|11 47 13.9|-71 41 17|      0.6700|297.8794| -9.4489|6.2375E-5|    1.6957E-7|  15.2630|       3.6239|      21.312
bn110618760 | 89.601|    4.291|   -0.512|09 48 12.0|-07 28 48|      2.1000|244.1581| 33.7606|9.7807E-6|    5.4356E-8|   5.7708|       1.4233|       9.664
bn110622158 | 70.401|    0.773|    6.080|08 55 50.4| 19 27 36|      1.7900|207.6654| 35.8287|5.4266E-5|    1.5389E-7|  19.6764|       1.6887|      20.672
bn110624906 |  3.520|    1.134|   -1.472|04 20 04.8|-15 57 00|     17.3400|211.0924|-40.5604|2.7198E-7|    2.4796E-8|   3.3582|       1.2371|      -0.960
bn110625579 | 33.280|    4.924|   -0.768|21 01 19.2|-39 26 24|      4.6000|  2.9222|-41.1990|3.5648E-6|    3.4545E-8|   4.5382|       1.0820|       8.576
bn110625881 | 26.880|    0.572|    3.840|19 06 55.2| 06 45 18|      0.0005| 40.7051| -0.3452|6.5479E-5|    1.0112E-7|  84.2805|       2.7885|      24.192
bn110626448 |  6.400|    1.145|   -0.768|08 47 38.4| 05 33 36|      7.6600|221.6966| 28.3142|1.1628E-6|    2.9197E-8|   7.1760|       1.3545|       0.448
bn110629174 | 61.694|   18.690|    0.003|04 37 28.8| 25 00 36|      4.8200|174.2884|-14.6110| 2.428E-6|    2.3686E-8|   9.0109|       1.0029|       1.024
bn110702187 | 34.369|    5.736|  -10.752|00 22 28.8|-37 39 36|      4.7500|331.1828|-77.8329|7.9885E-6|    1.3348E-7|   8.7688|       1.7707|       4.800
bn110703557 |  6.720|    1.619|   -4.224|10 21 33.6|-29 18 00|      3.7600|267.6996| 23.1318|9.7388E-7|    2.2273E-8|   8.2992|       1.2733|       0.576
bn110705151 |  0.192|    0.036|   -0.016|10 24 05.8| 40 05 56|      0.1770|180.2605| 56.9898|2.8451E-6|    2.5068E-8|  40.7005|       1.6900|       0.000
bn110705364 | 19.200|    0.923|    0.256|08 11 50.4| 28 48 00|      3.0800|193.4309| 29.1895|8.9429E-6|    9.9652E-8|   7.6168|       1.0481|       4.992
bn110706202 | 12.032|    4.382|   -1.536|06 40 19.2| 06 08 24|      8.0300|206.2026|  0.3358|3.2689E-6|    9.7102E-8|   4.0139|       1.1079|       5.120
bn110706477 | 73.217|   14.612|   -2.560|06 16 36.0|-50 46 12|      2.0400|258.8600|-26.0045|6.7157E-6|     7.066E-8|   4.4251|       1.1112|       3.072
bn110706728 | 16.896|    6.339|    0.128|00 36 14.4| 31 43 48|      4.1100|119.1607|-31.0304| 2.341E-6|    7.3672E-8|   8.8865|       1.3966|       7.040
bn110706977 | 33.216|    4.007|  -14.720|23 09 52.8| 07 06 36|      2.5800| 83.5836|-47.8513|6.5541E-6|     4.473E-8|  12.8833|       1.8346|       0.896
bn110709463 | 24.061|    0.722|    0.003|10 21 31.2| 23 07 12|      1.5300|211.2259| 55.9542|6.9088E-6|    4.0753E-8|  18.9392|       1.6960|      17.408
bn110709642 | 43.201|    0.405|    1.088|15 55 36.0| 40 54 00|      0.0000| 65.1951| 49.9520|3.6852E-5|     6.188E-8|  15.1416|       2.0062|      25.280
bn110709862 |  5.376|    1.493|   -1.792|10 24 50.4|-41 47 24|     10.8400|275.7283| 13.2096|7.9744E-7|    2.3762E-8|   5.8736|       1.4842|       0.256
bn110710954 | 22.720|    1.604|   -4.864|15 16 21.6| 48 24 00|      3.8700| 79.9676| 54.8472| 9.317E-6|     4.191E-8|  17.6274|       1.5323|      10.432
bn110716018 |  7.168|    1.747|   -3.072|21 58 43.2|-76 58 48|      3.8600|313.9442|-36.1906|1.3547E-6|    3.4361E-8|  15.1711|       1.5421|       0.064
bn110717180 |  0.112|    0.072|   -0.016|20 33 52.8|-07 51 00|      7.4500| 37.6482|-26.3192| 2.512E-7|    1.1782E-8|  18.5252|       1.8389|       0.000
bn110717319 | 90.369|    0.810|    5.376|20 51 21.6|-14 50 24|      1.2000| 32.4059|-33.1399| 4.245E-5|     5.203E-8|  17.4108|       1.6061|      18.496
bn110720177 | 11.200|    0.602|   -0.128|13 14 36.0|-44 17 24|      2.6000|307.2966| 18.3854|5.6281E-6|    2.7974E-8|   7.3874|       1.3370|       1.472
bn110721200 | 21.822|    0.572|    0.003|22 09 49.4|-38 37 41|      0.4460|  3.6174|-54.4987|3.7042E-5|    3.8458E-8|  34.3158|       1.5494|       2.432
bn110722694 | 73.473|   11.404|   -0.512|14 20 14.4| 05 00 00|      1.9900|350.5904| 59.3859| 2.114E-5|    1.1547E-7|   7.7827|       1.3216|      18.624
bn110722710 | 14.336|    2.721|   -4.608|00 33 07.2| 62 44 24|      4.6600|120.8361| -0.0572|1.7989E-6|    6.6845E-8|   5.5166|       1.6128|       3.584
bn110725236 | 20.224|    1.056|   -1.024|18 00 33.6|-25 12 00|      9.0600|  4.9075| -0.9650|1.3087E-6|    2.9277E-8|   5.5591|       1.0974|       0.064
bn110726211 | 29.952|   10.608|   -3.840|21 10 50.4| 02 28 12|      3.8200| 52.9483|-29.2387|4.3614E-6|    9.6723E-8|   6.0282|       1.4390|       2.688
bn110728056 |  0.704|    0.231|   -0.128|11 06 24.0| 20 06 36|      2.5600|223.5645| 64.9935|3.2668E-7|    6.2992E-8|   4.7590|       0.9849|      -0.128
bn110729142 |408.582|    2.290|    2.080|23 33 33.6| 04 58 12|      1.3600| 89.6266|-52.7914|4.6399E-5|    4.7781E-8|   9.6863|       1.2800|      22.624
bn110730008 | 28.416|    2.919|   -7.936|17 32 19.2|-22 46 48|      4.2800|  3.6323|  5.8041| 1.257E-6|     3.685E-8|   3.6734|       1.4113|      -3.584
bn110730660 | 33.856|    1.811|   -8.704|22 20 24.0|-02 53 24|      3.8000| 60.1957|-46.5279|7.9688E-6|    9.2023E-8|   8.9023|       1.4993|      13.248
bn110731465 |  7.485|    0.572|    0.003|18 42 01.0|-28 32 14|      0.0001|  6.2233|-10.7021|2.2892E-5|    5.7035E-8|  29.1067|       2.1118|       0.512
bn110801335 |  0.384|    0.326|   -0.128|16 33 04.8|-57 03 36|      7.3000|329.6934| -6.1972|3.5374E-7|    5.3966E-8|  14.7422|       3.1142|      -0.064
bn110803783 |186.883|    2.986| -156.675|20 01 40.8|-11 26 24|      7.4900| 30.3781|-20.7093|2.9511E-6|     5.047E-8|   4.7627|       1.0243|       7.424
bn110806934 | 28.416|    0.923|    0.256|07 28 09.6| 02 22 48|      2.4200|215.0065|  9.2537|7.1898E-6|    2.8168E-8|   7.8854|       1.1098|       7.744
bn110809461 | 12.544|    4.615|   -4.352|11 28 40.8|-13 55 48|      1.8400|274.3065| 44.2935|3.9051E-6|     9.548E-8|   8.8419|       1.5051|       2.304
bn110812899 | 11.264|    3.727|   -2.304|05 11 02.4| 01 42 36|      2.4900|199.2774|-21.3307|1.1739E-6|    2.1811E-8|   5.2783|       1.2230|       0.000
bn110813237 | 22.784|    3.114|   -1.792|04 04 57.6| 34 33 36|      1.0000|162.1538|-13.1873|4.7675E-6|     3.693E-8|  12.0903|       1.5687|       3.328
bn110817191 |  5.949|    0.572|    0.003|22 24 09.6|-45 50 24|      1.5400|350.3130|-55.4334|1.1948E-5|    4.4881E-8|  27.9863|       1.6932|       1.664
bn110818860 | 67.073|    3.916|   -9.984|21 09 20.9|-63 58 52|      0.0004|330.7082|-39.1072|5.1538E-6|    3.3148E-8|   4.8756|       1.5022|      22.656
bn110819665 | 16.384|    6.149|   -0.512|09 17 57.6|-76 38 24|      3.1900|291.6410|-18.7200|3.0361E-6|    8.2342E-8|  18.5614|       3.7894|       0.256
bn110820476 | 11.264|    7.331|   -4.096|06 02 02.4| 21 37 48|      3.9600|188.1774| -0.5077|7.9811E-7|     4.374E-8|   4.1212|       1.0990|      -0.704
bn110824009 | 76.607|    9.220|    0.003|10 08 12.0| 01 19 12|      1.6800|239.3458| 43.1528|1.4848E-5|    1.5423E-7|  27.9180|       1.2728|       0.512
bn110825102 | 62.465|    0.231|   11.648|02 59 35.0| 15 24 25|      0.1490|162.9486|-37.3150|4.6129E-5|    1.1104E-7|  78.8359|       1.8753|      15.552
bn110825265 | 48.128|    1.493|  -13.824|16 45 14.4|-80 16 48|      5.1800|311.8442|-21.7660|2.0912E-6|     2.435E-8|   3.3753|       0.7858|      -3.200
bn110828575 | 44.673|    7.534|   -1.120|07 22 19.2|-23 48 36|      1.0400|237.5457| -4.2838| 2.721E-6|    3.6999E-8|   3.7836|       1.3095|      15.584
bn110831282 | 98.881|    3.138|  -20.224|23 29 24.0| 33 39 36|      5.8600|103.9701|-26.1731| 4.421E-6|    3.1168E-8|   6.2176|       1.2301|       0.003
bn110901230 | 22.528|    5.620|   -7.680|09 25 07.2|-15 47 24|      3.3700|247.2612| 24.0865|1.5063E-6|    5.7456E-8|   4.4426|       1.3708|      -2.176
bn110903009 | 27.133|    0.571|    0.003|10 56 50.4| 42 04 48|      1.1800|172.8522| 62.2849|1.3202E-5|    4.2336E-8|  50.2980|       2.7948|       4.224
bn110903111 |341.254|    2.288|   -0.256|13 08 14.6| 58 59 07|      0.0006|118.8457| 58.0095|3.4703E-5|      7.61E-8|   7.0799|       0.8865|       8.384
bn110904124 | 83.905|    3.853|   -0.128|23 58 45.6| 35 54 00|      2.6300|111.1073|-25.7593|1.1098E-5|    6.8514E-8|   9.7721|       1.3686|      42.433
bn110904163 | 51.457|    4.128|   -1.280|12 41 36.0|-28 51 00|      6.1100|300.3342| 33.9721| 3.464E-6|    2.6843E-8|   5.8503|       0.9182|      16.512
bn110904531 | 20.480|    5.479|   -2.560|21 34 57.6| 23 56 24|      1.6800| 75.4628|-20.3249|3.8125E-6|    4.9532E-8|   9.0772|       1.6186|       7.296
bn110906302 | 23.936|    2.550|   -5.376|01 45 16.8| 17 39 00|      4.0300|140.6946|-43.3570|3.7958E-6|     3.143E-8|   7.7986|       1.3729|       0.832
bn110909116 | 20.736|    1.639|  -12.288|23 09 21.6|-24 13 12|      1.9800| 34.4141|-66.8570|4.9196E-5|    1.4373E-5|3054.1000|    4475.6300|       1.344
bn110911071 |  8.960|    4.352|   -4.608|17 14 19.2|-66 58 48|     50.0000|324.7050|-16.0554|5.9377E-7|    8.3461E-8|   6.6859|       3.0596|      -0.960
bn110916016 |  1.792|    1.993|   -1.408|00 16 26.4| 40 21 36|     21.8600|115.7492|-22.0231|4.2261E-7|    6.4902E-8|   3.9384|       0.9529|      -0.448
bn110919634 | 35.073|    3.974|   10.496|18 39 52.8| 66 25 48|      1.0000| 96.5897| 25.8414|2.6834E-5|     1.811E-7|  14.3811|       1.5317|      30.016
bn110920338 |  9.728|    0.810|   -0.512|05 50 16.8| 38 45 36|      5.0000|172.0584|  5.8815|2.6866E-6|    2.0472E-8|   5.8504|       1.3025|       1.408
bn110920546 |160.771|    5.221|    5.120|13 59 16.8|-27 33 36|      1.0000|320.8789| 32.9364|1.7233E-4|    2.4062E-7|  16.9615|       1.3730|      17.024
bn110921444 |149.507|   10.691|  -68.609|00 24 21.6|-05 49 48|      7.3100|104.8924|-67.7484|5.8971E-6|     1.195E-7|   3.7635|       0.8563|       5.568
bn110921577 | 40.705|    1.810|  -30.208|19 36 18.7| 36 22 37|      0.0500| 70.1237|  7.5294| 3.361E-6|    5.5937E-8|   4.6214|       1.1196|       7.040
bn110921912 | 17.664|    0.345|    0.896|01 11 52.8|-27 45 00|      1.0000|221.9105|-85.4223|3.6311E-5|    7.8966E-8|  41.3600|       2.4259|       2.944
bn110923481 |  1.664|    0.264|   -1.664|12 05 28.8|-01 36 00|     22.7200|280.0390| 59.2137| 1.245E-7|    9.7829E-9|   3.3930|       0.9363|      -0.512
bn110923835 | 46.398|   11.279|    0.003|21 33 36.0|-10 53 24|      3.6900| 42.2843|-40.8596|4.0919E-6|    7.8498E-8|   5.5311|       0.9374|       0.896
bn110926107 | 75.265|    1.280|   -0.768|04 37 45.6| 10 25 48|      3.2700|186.4969|-23.5486|1.1975E-5|    7.0918E-8|   9.4814|       1.5012|      58.433
bn110928180 |148.226|    1.925| -119.298|10 13 36.0| 34 17 24|      1.4200|191.0827| 55.5483| 1.415E-5|    9.3553E-8|   6.4952|       0.8915|       9.984
bn110929187 |  5.120|    0.572|   -0.512|19 12 45.6|-62 12 36|      4.0300|334.0963|-26.2277|2.1973E-6|    1.9698E-8|   7.1797|       0.9818|       0.448
bn110930564 | 37.889|    5.431|   -6.912|12 29 14.4|-53 39 36|      5.0500|299.6051|  9.0683|6.2322E-6|    1.3023E-7|   6.5170|       2.2843|      10.368
bn111001804 |  0.384|    1.361|   -0.256|22 40 02.4|-15 19 48|     15.1100| 47.3145|-57.3123|1.9005E-7|    1.2396E-8|   4.1801|       0.7021|      -0.128
bn111003465 | 16.640|    1.056|    0.512|18 27 02.4|-62 19 12|      1.1100|332.6064|-21.0922|2.1043E-5|    5.9884E-8|  21.2332|       1.3345|       4.160
bn111005398 | 30.720|    3.093|  -11.264|22 41 12.0| 75 48 00|      5.2800|115.0781| 14.9540|2.0545E-6|    3.0616E-8|   3.4761|       0.9823|       3.520
bn111008992 | 42.496|    4.128|   -4.096|14 43 00.0|-05 40 12|      4.3400|346.5227| 47.5368|3.0342E-6|    2.6634E-8|   3.8104|       1.2680|       4.224
bn111009282 | 20.736|    4.221|   -0.256|12 12 09.6|-56 49 12|      1.0800|297.5503|  5.6408|1.2032E-5|    5.1277E-8|  19.7039|       1.7055|       6.464
bn111010237 | 82.433|    8.444|   -3.584|05 48 21.6| 43 58 48|      3.1800|167.3307|  8.1979|1.1009E-5|    1.5698E-7|   5.0329|       1.3247|      25.920
bn111010660 |  8.704|    2.111|   -1.024|12 14 09.6|-31 42 00|      7.0800|293.7300| 30.5048|8.7058E-7|    3.3439E-8|   6.4056|       1.3051|       3.904
bn111010709 | 52.993|    0.923|    1.536|04 39 12.0| 41 52 48|      1.6700|161.6159| -3.2717|1.2556E-5|    5.2485E-8|   6.5180|       1.2202|      18.112
bn111010899 | 18.560|    2.988|  -14.656|05 08 04.8|-14 57 36|      7.6800|215.4172|-29.5027|9.5878E-7|    5.1674E-8|   3.7899|       1.1349|      -0.192
bn111011094 |  1.472|    0.771|   -0.064|02 31 50.4|-12 31 48|      6.7700|186.0410|-62.3344|4.2049E-7|    1.9841E-8|  14.8901|       1.1707|       0.000
bn111012456 | 20.736|    0.724|    1.024|10 16 02.4| 68 05 24|      2.0800|141.5900| 42.9755|1.6452E-5|    8.2624E-8|  16.6831|       2.1936|      11.456
bn111012811 |  7.936|    1.145|   -0.512|06 28 52.8| 67 03 00|      1.7100|147.8044| 22.6927|3.2939E-6|    3.2261E-8|  23.4489|       1.4692|       0.256
bn111015427 | 92.737|    3.319|   -0.640|14 42 36.0|-58 24 36|      1.9600|317.0727|  1.3764|2.4199E-5|    3.9918E-7|  11.3285|       1.9064|      14.144
bn111017657 | 11.072|    0.410|    0.256|00 32 24.0|-07 00 36|      1.0000|109.4081|-69.3803| 2.071E-5|    5.6441E-8|  19.5904|       1.2655|       5.120
bn111018595 |  8.192|    1.864|   -0.768|07 04 19.2| 66 08 24|      7.1500|149.6156| 25.9278|1.1121E-6|    5.3334E-8|   5.2266|       1.2659|       1.344
bn111018785 | 29.696|    1.810|   -6.400|08 16 43.2| 81 17 24|      7.4600|132.3050| 29.9819|1.7632E-6|    3.3715E-8|   4.1428|       1.1857|       8.000
bn111022854 |  0.192|    0.707|   -0.128|06 58 00.0|-33 06 36|      9.3200|243.6293|-13.1640|  1.26E-7|    1.2141E-8|   6.1131|       1.0411|       0.000
bn111024722 | 65.025|    1.639|   -1.024|10 50 57.6|-44 56 24|      2.5700|281.5636| 12.8750|1.4403E-5|    7.0389E-8|  13.4801|       1.5471|       6.912
bn111024896 |  0.960|    1.032|   -0.064|06 04 55.2|-01 45 00|     13.1500|209.1511|-11.1423|3.7975E-7|     1.549E-8|   7.4369|       1.1822|      -0.064
bn111025078 | 51.712|    2.202|   -0.512|21 42 28.8|-35 31 12|      2.7300|  9.0087|-49.1762|2.9813E-6|    3.1326E-8|   4.7910|       1.3933|      41.664
bn111103441 | 11.968|    6.426|   -0.128|21 48 29.3|-10 32 49|      0.0010| 44.9568|-43.9583|2.9768E-6|      7.85E-8|   7.4796|       1.3143|       0.448
bn111103948 |  0.320|    0.181|   -0.064|13 26 19.2|-43 09 36|     10.9900|309.6595| 19.2556|2.8185E-7|    5.3224E-8|   8.9864|       1.4482|      -0.064
bn111105457 | 43.264|    0.572|   -9.728|10 13 55.2| 07 16 48|     14.2400|233.5547| 47.7452|1.9857E-6|     4.615E-8|   4.4607|       0.9728|      32.512
bn111107035 | 12.032|    0.923|   -1.536|08 37 54.7|-66 31 12|      0.0002|281.2891|-15.0316| 9.073E-7|    3.4762E-8|   4.8396|       1.8800|       0.576
bn111107076 | 77.185|    0.810|    0.192|21 01 50.4|-38 31 48|      3.5300|  4.1384|-41.2353|1.0405E-5|    5.9145E-8|   4.6587|       0.9770|       2.432
bn111109453 |  4.864|    2.757|   -2.560|08 54 55.2|-33 21 00|      7.3800|256.6128|  7.5145|3.0487E-7|    3.2271E-8|   4.0270|       1.3997|       0.640
bn111109873 |  9.664|    6.456|   -4.608|08 39 55.2| 44 39 00|      1.5000|175.9067| 37.5232|6.6921E-6|    5.4026E-7|  27.9382|      11.4081|       5.056
bn111112908 |  0.224|    0.097|   -0.032|14 54 52.8| 28 48 36|      3.8300| 43.7537| 62.7679| 8.895E-7|    9.7279E-9|  16.0422|       0.9847|       0.000
bn111113410 | 15.360|    1.639|   -1.024|00 17 16.8|-07 31 12|      3.9600| 98.9273|-68.7847|3.1028E-6|    6.9452E-8|   9.1243|       1.3592|       3.072
bn111114233 | 22.016|    2.673|   -1.536|17 52 19.2|-20 00 36|      5.7200|  8.4428|  3.2848|1.1122E-6|    2.5991E-8|   3.8041|       1.1050|      -0.256
bn111117510 |  0.432|    0.082|   -0.064|00 50 46.2| 23 00 39|      0.0006|122.7318|-39.8606|5.6389E-7|    1.2828E-8|  10.9255|       1.0641|       0.320
bn111117526 | 23.808|    1.717|   -1.280|01 48 38.4|-16 06 36|      6.2200|176.1291|-72.7600|1.4234E-6|    2.4898E-8|   3.3682|       0.8856|      21.696
bn111120556 | 98.626|    2.970|  -21.248|22 58 24.0|-37 20 24|      5.1700|  2.5720|-64.1349|6.7277E-6|    8.4172E-8|   6.0875|       1.3949|       2.112
bn111124308 |  8.960|    3.114|   -0.768|06 16 14.4| 04 37 48|      9.4200|204.7646| -5.6756|6.2632E-7|    2.1928E-8|   3.1872|       0.8991|       8.384
bn111127810 | 19.008|    2.548|   -0.768|06 54 48.0| 03 30 00|      2.0900|210.1981|  2.3422|8.6427E-6|    5.1802E-8|  22.8309|       2.0912|       7.808
bn111201599 | 16.896|    3.974|   -1.792|12 21 52.8| 28 36 36|      8.6300|198.4401| 83.3029|1.8597E-6|    6.9205E-8|   3.3191|       0.9406|       2.304
bn111203054 | 55.553|    5.684|  -44.545|03 32 52.8| 33 28 12|      3.2300|157.6145|-18.3141|4.6467E-6|    4.6212E-8|   9.0489|       1.2391|       5.824
bn111203609 | 22.016|    6.734|   -2.816|16 11 19.2|-22 09 00|     13.3000|352.3632| 20.9933| 6.948E-7|    4.3865E-8|   3.6566|       1.1123|      -1.536
bn111207512 |  0.768|    1.145|   -0.896|10 59 31.2|-17 56 24|      9.9800|268.7508| 37.3942|2.6214E-7|     2.657E-8|   3.7119|       0.7731|      -0.256
bn111208353 | 40.961|    4.345|   -4.096|19 20 36.0| 40 40 08|      0.0370| 72.5989| 12.2100| 3.258E-6|     3.871E-8|   4.3758|       1.1499|      10.240
bn111216389 | 81.921|    0.724|    3.840|12 23 57.6| 05 49 48|      1.3700|284.6403| 67.7206|4.4067E-5|    6.3573E-8|  16.1178|       1.7735|      77.953
bn111220486 | 39.041|    5.101|   -6.144|17 50 24.0|-56 03 00|      1.3900|336.7164|-14.3258|5.3558E-5|    2.2188E-7|  44.2520|       1.6972|      19.136
bn111221739 | 27.136|    7.186|   -0.512|00 40 38.4|-29 46 12|      1.9200|344.2347|-86.4489|3.0585E-6|    5.7239E-8|  24.5512|       1.8961|       0.256
bn111222619 |  0.288|    0.036|   -0.016|11 56 46.3| 69 02 10|      0.5000|130.0958| 47.3246|4.4186E-6|    1.9059E-8|  62.3025|       3.5360|       0.000
bn111226795 | 74.753|    8.749|   -6.144|01 26 00.0| 03 52 12|      1.0000|139.3149|-57.8982|1.1451E-5|    1.3911E-7|   4.9836|       1.0966|       9.344
bn111228453 |  2.944|    0.979|    0.096|22 02 36.0| 14 28 12|      3.5700| 73.1151|-31.6251|2.7472E-6|    4.2716E-8|  23.7985|       1.9506|       1.184
bn111228657 | 99.842|    2.111|  -49.409|10 00 15.6| 18 17 57|      0.0010|216.3249| 49.7482|1.8138E-5|    5.7948E-8|  27.5793|       1.7357|       7.744
bn111230683 | 28.160|    1.557|  -12.800|10 00 45.6| 33 25 48|      2.7800|192.5190| 52.8763| 2.896E-6|    5.0069E-8|   8.6172|       2.1144|      -1.280
bn111230819 | 12.736|    1.145|   -0.640|16 10 26.4|-22 07 12|      2.0200|352.2371| 21.1624|3.5116E-6|    3.9502E-8|   8.8330|       1.3032|       9.984
bn111231622 |  8.256|    4.136|   -2.304|10 22 02.4| 34 18 36|      8.5200|190.9531| 57.2900|9.3254E-7|     9.527E-8|   9.0534|       3.9171|      -0.256
bn120101354 |  0.128|    0.072|   -0.096|12 23 28.8| 52 54 36|      8.7700|132.4650| 63.6977|1.0925E-7|    1.3869E-8|   7.4363|       0.9739|      -0.064
bn120102095 | 28.416|    8.204|  -11.520|18 24 54.0| 24 42 49|      0.0005| 52.6967| 16.5018|1.3408E-5|    4.3911E-8|  22.8232|       1.5700|       4.800
bn120102416 | 20.224|    2.769|  -10.240|22 44 36.0|-23 09 36|      3.5800| 33.7170|-61.0989|2.5531E-6|    5.7428E-8|   5.5859|       1.1810|       1.408
bn120105584 | 22.528|    2.202|   -8.192|13 34 45.6| 40 04 12|      2.8000| 90.9381| 74.2524|1.4675E-6|    3.5385E-8|   4.5683|       1.2367|      -1.408
bn120107384 | 23.040|    0.143|    0.064|16 25 36.0|-69 55 48|      0.5000|319.4796|-14.2882| 6.532E-6|    4.4356E-8|   8.5340|       1.1030|       5.888
